,Unnamed: 0,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3,coarseGrainedSketchInfo
471,471,further,44375a040165_9,trial_16_bloodhound,trial_17_redsport,trial_22_leather,trial_26_crow,further_bloodhound
472,472,closer,44375a040165_10,trial_6_hatchback,trial_10_beetle,trial_31_bluesedan,trial_9_brown,closer_hatchback
473,473,further,44375a040165_11,trial_22_leather,trial_16_bloodhound,trial_17_redsport,trial_26_crow,further_leather
474,474,further,44375a040165_12,trial_18_pug,trial_15_nightingale,trial_3_redantique,trial_4_straight,further_pug
475,475,further,44375a040165_13,trial_3_redantique,trial_15_nightingale,trial_18_pug,trial_4_straight,further_redantique
476,476,further,44375a040165_14,trial_1_bluesport,trial_13_tomtit,trial_28_chihuahua,trial_5_inlay,further_bluesport
477,477,closer,44375a040165_15,trial_14_robin,trial_12_bluejay,trial_20_cuckoo,trial_29_sparrow,closer_robin
478,478,closer,44375a040165_16,trial_32_squat,trial_21_woven,trial_27_sling,trial_8_knob,closer_squat
479,479,further,44375a040165_17,trial_24_white,trial_11_waiting,trial_19_pigeon,trial_2_bullmastiff,further_white
480,480,further,44375a040165_18,trial_13_tomtit,trial_1_bluesport,trial_28_chihuahua,trial_5_inlay,further_tomtit
481,481,closer,44375a040165_19,trial_7_basset,trial_23_weimaraner,trial_25_goldenretriever,trial_30_doberman,closer_basset
482,482,further,44375a040165_20,trial_17_redsport,trial_16_bloodhound,trial_22_leather,trial_26_crow,further_redsport
483,483,further,44375a040165_22,trial_26_crow,trial_16_bloodhound,trial_17_redsport,trial_22_leather,further_crow
484,484,further,44375a040165_23,trial_15_nightingale,trial_18_pug,trial_3_redantique,trial_4_straight,further_nightingale
485,485,closer,44375a040165_24,trial_30_doberman,trial_23_weimaraner,trial_25_goldenretriever,trial_7_basset,closer_doberman
486,486,further,44375a040165_25,trial_11_waiting,trial_19_pigeon,trial_24_white,trial_2_bullmastiff,further_waiting
487,487,further,44375a040165_27,trial_5_inlay,trial_13_tomtit,trial_1_bluesport,trial_28_chihuahua,further_inlay
488,488,further,44375a040165_29,trial_4_straight,trial_15_nightingale,trial_18_pug,trial_3_redantique,further_straight
489,489,closer,44375a040165_30,trial_27_sling,trial_21_woven,trial_32_squat,trial_8_knob,closer_sling
490,490,closer,44375a040165_31,trial_8_knob,trial_21_woven,trial_27_sling,trial_32_squat,closer_knob
491,491,further,44375a040165_32,trial_19_pigeon,trial_11_waiting,trial_24_white,trial_2_bullmastiff,further_pigeon
492,492,closer,54e60295fc00_1,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,trial_9_brown,closer_beetle
493,493,further,54e60295fc00_2,trial_30_doberman,trial_13_tomtit,trial_21_woven,trial_6_hatchback,further_doberman
494,494,closer,54e60295fc00_3,trial_12_bluejay,trial_14_robin,trial_20_cuckoo,trial_26_crow,closer_bluejay
495,495,closer,54e60295fc00_6,trial_32_squat,trial_11_waiting,trial_22_leather,trial_4_straight,closer_squat
496,496,further,54e60295fc00_7,trial_19_pigeon,trial_27_sling,trial_3_redantique,trial_7_basset,further_pigeon
497,497,closer,54e60295fc00_8,trial_20_cuckoo,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_cuckoo
498,498,further,54e60295fc00_10,trial_29_sparrow,trial_18_pug,trial_24_white,trial_8_knob,further_sparrow
499,499,closer,54e60295fc00_11,trial_28_chihuahua,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever,closer_chihuahua
500,500,further,54e60295fc00_12,trial_17_redsport,trial_15_nightingale,trial_2_bullmastiff,trial_5_inlay,further_redsport
501,501,further,54e60295fc00_13,trial_5_inlay,trial_15_nightingale,trial_17_redsport,trial_2_bullmastiff,further_inlay
502,502,further,54e60295fc00_14,trial_18_pug,trial_24_white,trial_29_sparrow,trial_8_knob,further_pug
503,503,further,54e60295fc00_15,trial_3_redantique,trial_19_pigeon,trial_27_sling,trial_7_basset,further_redantique
504,504,closer,54e60295fc00_17,trial_22_leather,trial_11_waiting,trial_32_squat,trial_4_straight,closer_leather
505,505,further,54e60295fc00_19,trial_7_basset,trial_19_pigeon,trial_27_sling,trial_3_redantique,further_basset
506,506,closer,54e60295fc00_20,trial_14_robin,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,closer_robin
507,507,closer,54e60295fc00_21,trial_4_straight,trial_11_waiting,trial_22_leather,trial_32_squat,closer_straight
508,508,further,54e60295fc00_22,trial_13_tomtit,trial_21_woven,trial_30_doberman,trial_6_hatchback,further_tomtit
509,509,further,54e60295fc00_23,trial_8_knob,trial_18_pug,trial_24_white,trial_29_sparrow,further_knob
510,510,closer,54e60295fc00_25,trial_11_waiting,trial_22_leather,trial_32_squat,trial_4_straight,closer_waiting
511,511,further,54e60295fc00_26,trial_6_hatchback,trial_13_tomtit,trial_21_woven,trial_30_doberman,further_hatchback
512,512,further,54e60295fc00_27,trial_2_bullmastiff,trial_15_nightingale,trial_17_redsport,trial_5_inlay,further_bullmastiff
513,513,further,54e60295fc00_28,trial_27_sling,trial_19_pigeon,trial_3_redantique,trial_7_basset,further_sling
514,514,further,54e60295fc00_29,trial_15_nightingale,trial_17_redsport,trial_2_bullmastiff,trial_5_inlay,further_nightingale
515,515,further,54e60295fc00_30,trial_21_woven,trial_13_tomtit,trial_30_doberman,trial_6_hatchback,further_woven
516,516,closer,54e60295fc00_31,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_28_chihuahua,closer_goldenretriever
517,517,further,54e60295fc00_32,trial_24_white,trial_18_pug,trial_29_sparrow,trial_8_knob,further_white
518,518,further,d479bb0a2d11_2,trial_27_sling,trial_14_robin,trial_24_white,trial_25_goldenretriever,further_sling
519,519,further,d479bb0a2d11_3,trial_25_goldenretriever,trial_14_robin,trial_24_white,trial_27_sling,further_goldenretriever
520,520,further,d479bb0a2d11_4,trial_14_robin,trial_24_white,trial_25_goldenretriever,trial_27_sling,further_robin
521,521,further,d479bb0a2d11_5,trial_17_redsport,trial_11_waiting,trial_26_crow,trial_7_basset,further_redsport
522,522,closer,d479bb0a2d11_6,trial_6_hatchback,trial_1_bluesport,trial_31_bluesedan,trial_3_redantique,closer_hatchback
523,523,closer,d479bb0a2d11_7,trial_4_straight,trial_21_woven,trial_32_squat,trial_5_inlay,closer_straight
524,524,closer,d479bb0a2d11_8,trial_19_pigeon,trial_12_bluejay,trial_13_tomtit,trial_29_sparrow,closer_pigeon
525,525,closer,d479bb0a2d11_9,trial_12_bluejay,trial_13_tomtit,trial_19_pigeon,trial_29_sparrow,closer_bluejay
527,527,further,d479bb0a2d11_11,trial_11_waiting,trial_17_redsport,trial_26_crow,trial_7_basset,further_waiting
528,528,closer,d479bb0a2d11_12,trial_32_squat,trial_21_woven,trial_4_straight,trial_5_inlay,closer_squat
529,529,closer,d479bb0a2d11_13,trial_3_redantique,trial_1_bluesport,trial_31_bluesedan,trial_6_hatchback,closer_redantique
530,530,closer,d479bb0a2d11_14,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,trial_2_bullmastiff,closer_bloodhound
531,531,further,d479bb0a2d11_15,trial_26_crow,trial_11_waiting,trial_17_redsport,trial_7_basset,further_crow
532,532,closer,d479bb0a2d11_16,trial_13_tomtit,trial_12_bluejay,trial_19_pigeon,trial_29_sparrow,closer_tomtit
533,533,further,d479bb0a2d11_17,trial_28_chihuahua,trial_20_cuckoo,trial_8_knob,trial_9_brown,further_chihuahua
534,534,closer,d479bb0a2d11_18,trial_29_sparrow,trial_12_bluejay,trial_13_tomtit,trial_19_pigeon,closer_sparrow
535,535,further,d479bb0a2d11_19,trial_15_nightingale,trial_10_beetle,trial_22_leather,trial_30_doberman,further_nightingale
536,536,closer,d479bb0a2d11_20,trial_31_bluesedan,trial_1_bluesport,trial_3_redantique,trial_6_hatchback,closer_bluesedan
537,537,closer,d479bb0a2d11_21,trial_5_inlay,trial_21_woven,trial_32_squat,trial_4_straight,closer_inlay
538,538,closer,d479bb0a2d11_22,trial_2_bullmastiff,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,closer_bullmastiff
539,539,closer,d479bb0a2d11_23,trial_21_woven,trial_32_squat,trial_4_straight,trial_5_inlay,closer_woven
540,540,further,d479bb0a2d11_24,trial_9_brown,trial_20_cuckoo,trial_28_chihuahua,trial_8_knob,further_brown
541,541,further,d479bb0a2d11_25,trial_7_basset,trial_11_waiting,trial_17_redsport,trial_26_crow,further_basset
542,542,further,d479bb0a2d11_26,trial_24_white,trial_14_robin,trial_25_goldenretriever,trial_27_sling,further_white
543,543,closer,d479bb0a2d11_27,trial_23_weimaraner,trial_16_bloodhound,trial_18_pug,trial_2_bullmastiff,closer_weimaraner
544,544,further,d479bb0a2d11_28,trial_20_cuckoo,trial_28_chihuahua,trial_8_knob,trial_9_brown,further_cuckoo
545,545,further,d479bb0a2d11_29,trial_30_doberman,trial_10_beetle,trial_15_nightingale,trial_22_leather,further_doberman
546,546,further,d479bb0a2d11_30,trial_10_beetle,trial_15_nightingale,trial_22_leather,trial_30_doberman,further_beetle
547,547,closer,d479bb0a2d11_31,trial_18_pug,trial_16_bloodhound,trial_23_weimaraner,trial_2_bullmastiff,closer_pug
548,548,further,d479bb0a2d11_32,trial_8_knob,trial_20_cuckoo,trial_28_chihuahua,trial_9_brown,further_knob
549,549,further,bf974318f61d_1,trial_19_pigeon,trial_1_bluesport,trial_30_doberman,trial_8_knob,further_pigeon
550,550,further,bf974318f61d_2,trial_23_weimaraner,trial_15_nightingale,trial_27_sling,trial_3_redantique,further_weimaraner
552,552,further,bf974318f61d_4,trial_31_bluesedan,trial_13_tomtit,trial_22_leather,trial_28_chihuahua,further_bluesedan
553,553,further,bf974318f61d_5,trial_27_sling,trial_15_nightingale,trial_23_weimaraner,trial_3_redantique,further_sling
554,554,closer,bf974318f61d_6,trial_5_inlay,trial_11_waiting,trial_21_woven,trial_4_straight,closer_inlay
555,555,further,bf974318f61d_7,trial_22_leather,trial_13_tomtit,trial_28_chihuahua,trial_31_bluesedan,further_leather
557,557,further,bf974318f61d_9,trial_32_squat,trial_17_redsport,trial_29_sparrow,trial_7_basset,further_squat
558,558,closer,bf974318f61d_10,trial_21_woven,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_woven
559,559,further,bf974318f61d_11,trial_3_redantique,trial_15_nightingale,trial_23_weimaraner,trial_27_sling,further_redantique
560,560,further,bf974318f61d_12,trial_8_knob,trial_19_pigeon,trial_1_bluesport,trial_30_doberman,further_knob
561,561,further,bf974318f61d_13,trial_28_chihuahua,trial_13_tomtit,trial_22_leather,trial_31_bluesedan,further_chihuahua
562,562,closer,bf974318f61d_15,trial_11_waiting,trial_21_woven,trial_4_straight,trial_5_inlay,closer_waiting
563,563,closer,bf974318f61d_16,trial_20_cuckoo,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_cuckoo
564,564,closer,bf974318f61d_19,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_20_cuckoo,closer_crow
565,565,closer,bf974318f61d_20,trial_14_robin,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,closer_robin
566,566,closer,bf974318f61d_21,trial_10_beetle,trial_24_white,trial_6_hatchback,trial_9_brown,closer_beetle
567,567,further,bf974318f61d_22,trial_13_tomtit,trial_22_leather,trial_28_chihuahua,trial_31_bluesedan,further_tomtit
568,568,closer,bf974318f61d_23,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_9_brown,closer_hatchback
569,569,further,bf974318f61d_24,trial_17_redsport,trial_29_sparrow,trial_32_squat,trial_7_basset,further_redsport
570,570,closer,bf974318f61d_25,trial_2_bullmastiff,trial_16_bloodhound,trial_18_pug,trial_25_goldenretriever,closer_bullmastiff
571,571,further,bf974318f61d_26,trial_7_basset,trial_17_redsport,trial_29_sparrow,trial_32_squat,further_basset
572,572,further,bf974318f61d_27,trial_1_bluesport,trial_19_pigeon,trial_30_doberman,trial_8_knob,further_bluesport
573,573,closer,bf974318f61d_28,trial_12_bluejay,trial_14_robin,trial_20_cuckoo,trial_26_crow,closer_bluejay
574,574,closer,bf974318f61d_29,trial_24_white,trial_10_beetle,trial_6_hatchback,trial_9_brown,closer_white
575,575,further,bf974318f61d_30,trial_29_sparrow,trial_17_redsport,trial_32_squat,trial_7_basset,further_sparrow
576,576,further,bf974318f61d_31,trial_30_doberman,trial_19_pigeon,trial_1_bluesport,trial_8_knob,further_doberman
577,577,closer,bf974318f61d_32,trial_4_straight,trial_11_waiting,trial_21_woven,trial_5_inlay,closer_straight
578,578,further,5d9a30dc38e2_1,trial_13_tomtit,trial_11_waiting,trial_2_bullmastiff,trial_3_redantique,further_tomtit
579,579,further,5d9a30dc38e2_2,trial_11_waiting,trial_13_tomtit,trial_2_bullmastiff,trial_3_redantique,further_waiting
580,580,closer,5d9a30dc38e2_3,trial_21_woven,trial_27_sling,trial_32_squat,trial_5_inlay,closer_woven
581,581,closer,5d9a30dc38e2_4,trial_7_basset,trial_18_pug,trial_23_weimaraner,trial_30_doberman,closer_basset
582,582,further,5d9a30dc38e2_5,trial_16_bloodhound,trial_26_crow,trial_31_bluesedan,trial_4_straight,further_bloodhound
583,583,further,5d9a30dc38e2_6,trial_8_knob,trial_19_pigeon,trial_1_bluesport,trial_25_goldenretriever,further_knob
584,584,further,5d9a30dc38e2_7,trial_20_cuckoo,trial_22_leather,trial_24_white,trial_28_chihuahua,further_cuckoo
585,585,further,5d9a30dc38e2_8,trial_26_crow,trial_16_bloodhound,trial_31_bluesedan,trial_4_straight,further_crow
586,586,further,5d9a30dc38e2_9,trial_1_bluesport,trial_19_pigeon,trial_25_goldenretriever,trial_8_knob,further_bluesport
587,587,closer,5d9a30dc38e2_10,trial_5_inlay,trial_21_woven,trial_27_sling,trial_32_squat,closer_inlay
588,588,closer,5d9a30dc38e2_11,trial_12_bluejay,trial_14_robin,trial_15_nightingale,trial_29_sparrow,closer_bluejay
589,589,further,5d9a30dc38e2_12,trial_31_bluesedan,trial_16_bloodhound,trial_26_crow,trial_4_straight,further_bluesedan
590,590,closer,5d9a30dc38e2_13,trial_15_nightingale,trial_12_bluejay,trial_14_robin,trial_29_sparrow,closer_nightingale
592,592,further,5d9a30dc38e2_15,trial_4_straight,trial_16_bloodhound,trial_26_crow,trial_31_bluesedan,further_straight
593,593,further,5d9a30dc38e2_16,trial_24_white,trial_20_cuckoo,trial_22_leather,trial_28_chihuahua,further_white
594,594,closer,5d9a30dc38e2_17,trial_17_redsport,trial_10_beetle,trial_6_hatchback,trial_9_brown,closer_redsport
595,595,further,5d9a30dc38e2_18,trial_22_leather,trial_20_cuckoo,trial_24_white,trial_28_chihuahua,further_leather
596,596,further,5d9a30dc38e2_19,trial_19_pigeon,trial_1_bluesport,trial_25_goldenretriever,trial_8_knob,further_pigeon
597,597,closer,5d9a30dc38e2_20,trial_23_weimaraner,trial_18_pug,trial_30_doberman,trial_7_basset,closer_weimaraner
598,598,closer,5d9a30dc38e2_21,trial_18_pug,trial_23_weimaraner,trial_30_doberman,trial_7_basset,closer_pug
601,601,closer,5d9a30dc38e2_24,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_9_brown,closer_hatchback
602,602,closer,5d9a30dc38e2_25,trial_14_robin,trial_12_bluejay,trial_15_nightingale,trial_29_sparrow,closer_robin
603,603,further,5d9a30dc38e2_26,trial_28_chihuahua,trial_20_cuckoo,trial_22_leather,trial_24_white,further_chihuahua
604,604,further,5d9a30dc38e2_27,trial_3_redantique,trial_11_waiting,trial_13_tomtit,trial_2_bullmastiff,further_redantique
605,605,further,5d9a30dc38e2_28,trial_25_goldenretriever,trial_19_pigeon,trial_1_bluesport,trial_8_knob,further_goldenretriever
606,606,further,5d9a30dc38e2_29,trial_2_bullmastiff,trial_11_waiting,trial_13_tomtit,trial_3_redantique,further_bullmastiff
607,607,closer,5d9a30dc38e2_30,trial_30_doberman,trial_18_pug,trial_23_weimaraner,trial_7_basset,closer_doberman
608,608,closer,5d9a30dc38e2_31,trial_27_sling,trial_21_woven,trial_32_squat,trial_5_inlay,closer_sling
609,609,closer,5d9a30dc38e2_32,trial_10_beetle,trial_17_redsport,trial_6_hatchback,trial_9_brown,closer_beetle
610,610,closer,36a20f2951c5_2,trial_5_inlay,trial_11_waiting,trial_21_woven,trial_22_leather,closer_inlay
611,611,further,36a20f2951c5_3,trial_17_redsport,trial_14_robin,trial_16_bloodhound,trial_32_squat,further_redsport
612,612,further,36a20f2951c5_5,trial_14_robin,trial_16_bloodhound,trial_17_redsport,trial_32_squat,further_robin
613,613,closer,36a20f2951c5_6,trial_19_pigeon,trial_15_nightingale,trial_20_cuckoo,trial_26_crow,closer_pigeon
614,614,closer,36a20f2951c5_8,trial_22_leather,trial_11_waiting,trial_21_woven,trial_5_inlay,closer_leather
615,615,closer,36a20f2951c5_9,trial_24_white,trial_1_bluesport,trial_6_hatchback,trial_9_brown,closer_white
616,616,further,36a20f2951c5_11,trial_29_sparrow,trial_10_beetle,trial_30_doberman,trial_8_knob,further_sparrow
617,617,further,36a20f2951c5_12,trial_2_bullmastiff,trial_12_bluejay,trial_31_bluesedan,trial_4_straight,further_bullmastiff
618,618,further,36a20f2951c5_13,trial_4_straight,trial_12_bluejay,trial_2_bullmastiff,trial_31_bluesedan,further_straight
619,619,closer,36a20f2951c5_14,trial_11_waiting,trial_21_woven,trial_22_leather,trial_5_inlay,closer_waiting
620,620,further,36a20f2951c5_15,trial_16_bloodhound,trial_14_robin,trial_17_redsport,trial_32_squat,further_bloodhound
621,621,further,36a20f2951c5_16,trial_30_doberman,trial_10_beetle,trial_29_sparrow,trial_8_knob,further_doberman
622,622,closer,36a20f2951c5_17,trial_20_cuckoo,trial_15_nightingale,trial_19_pigeon,trial_26_crow,closer_cuckoo
623,623,further,36a20f2951c5_18,trial_10_beetle,trial_29_sparrow,trial_30_doberman,trial_8_knob,further_beetle
624,624,closer,36a20f2951c5_19,trial_18_pug,trial_23_weimaraner,trial_25_goldenretriever,trial_7_basset,closer_pug
625,625,further,36a20f2951c5_20,trial_32_squat,trial_14_robin,trial_16_bloodhound,trial_17_redsport,further_squat
626,626,further,36a20f2951c5_21,trial_13_tomtit,trial_27_sling,trial_28_chihuahua,trial_3_redantique,further_tomtit
627,627,closer,36a20f2951c5_22,trial_6_hatchback,trial_1_bluesport,trial_24_white,trial_9_brown,closer_hatchback
628,628,further,36a20f2951c5_23,trial_3_redantique,trial_13_tomtit,trial_27_sling,trial_28_chihuahua,further_redantique
629,629,further,36a20f2951c5_24,trial_27_sling,trial_13_tomtit,trial_28_chihuahua,trial_3_redantique,further_sling
630,630,further,36a20f2951c5_25,trial_28_chihuahua,trial_13_tomtit,trial_27_sling,trial_3_redantique,further_chihuahua
631,631,further,36a20f2951c5_26,trial_12_bluejay,trial_2_bullmastiff,trial_31_bluesedan,trial_4_straight,further_bluejay
632,632,closer,36a20f2951c5_27,trial_21_woven,trial_11_waiting,trial_22_leather,trial_5_inlay,closer_woven
633,633,closer,36a20f2951c5_28,trial_26_crow,trial_15_nightingale,trial_19_pigeon,trial_20_cuckoo,closer_crow
634,634,closer,36a20f2951c5_29,trial_25_goldenretriever,trial_18_pug,trial_23_weimaraner,trial_7_basset,closer_goldenretriever
635,635,closer,36a20f2951c5_30,trial_7_basset,trial_18_pug,trial_23_weimaraner,trial_25_goldenretriever,closer_basset
636,636,further,36a20f2951c5_31,trial_8_knob,trial_10_beetle,trial_29_sparrow,trial_30_doberman,further_knob
637,637,further,36a20f2951c5_32,trial_31_bluesedan,trial_12_bluejay,trial_2_bullmastiff,trial_4_straight,further_bluesedan
638,638,further,737a5b0fbd1f_1,trial_24_white,trial_26_crow,trial_30_doberman,trial_4_straight,further_white
639,639,further,737a5b0fbd1f_2,trial_29_sparrow,trial_18_pug,trial_31_bluesedan,trial_5_inlay,further_sparrow
640,640,closer,737a5b0fbd1f_3,trial_14_robin,trial_15_nightingale,trial_19_pigeon,trial_20_cuckoo,closer_robin
641,641,further,737a5b0fbd1f_4,trial_22_leather,trial_12_bluejay,trial_1_bluesport,trial_7_basset,further_leather
642,642,closer,737a5b0fbd1f_5,trial_25_goldenretriever,trial_16_bloodhound,trial_28_chihuahua,trial_2_bullmastiff,closer_goldenretriever
643,643,closer,737a5b0fbd1f_6,trial_15_nightingale,trial_14_robin,trial_19_pigeon,trial_20_cuckoo,closer_nightingale
644,644,further,737a5b0fbd1f_7,trial_23_weimaraner,trial_11_waiting,trial_13_tomtit,trial_9_brown,further_weimaraner
645,645,closer,737a5b0fbd1f_8,trial_32_squat,trial_21_woven,trial_27_sling,trial_8_knob,closer_squat
646,646,further,737a5b0fbd1f_9,trial_12_bluejay,trial_1_bluesport,trial_22_leather,trial_7_basset,further_bluejay
647,647,further,737a5b0fbd1f_10,trial_30_doberman,trial_24_white,trial_26_crow,trial_4_straight,further_doberman
648,648,closer,737a5b0fbd1f_11,trial_2_bullmastiff,trial_16_bloodhound,trial_25_goldenretriever,trial_28_chihuahua,closer_bullmastiff
649,649,closer,737a5b0fbd1f_12,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_3_redantique,closer_hatchback
650,650,closer,737a5b0fbd1f_13,trial_10_beetle,trial_17_redsport,trial_3_redantique,trial_6_hatchback,closer_beetle
651,651,further,737a5b0fbd1f_14,trial_9_brown,trial_11_waiting,trial_13_tomtit,trial_23_weimaraner,further_brown
652,652,further,737a5b0fbd1f_16,trial_13_tomtit,trial_11_waiting,trial_23_weimaraner,trial_9_brown,further_tomtit
653,653,closer,737a5b0fbd1f_17,trial_8_knob,trial_21_woven,trial_27_sling,trial_32_squat,closer_knob
654,654,closer,737a5b0fbd1f_18,trial_17_redsport,trial_10_beetle,trial_3_redantique,trial_6_hatchback,closer_redsport
655,655,further,737a5b0fbd1f_19,trial_11_waiting,trial_13_tomtit,trial_23_weimaraner,trial_9_brown,further_waiting
656,656,closer,737a5b0fbd1f_20,trial_21_woven,trial_27_sling,trial_32_squat,trial_8_knob,closer_woven
657,657,further,737a5b0fbd1f_21,trial_7_basset,trial_12_bluejay,trial_1_bluesport,trial_22_leather,further_basset
658,658,closer,737a5b0fbd1f_22,trial_20_cuckoo,trial_14_robin,trial_15_nightingale,trial_19_pigeon,closer_cuckoo
659,659,further,737a5b0fbd1f_23,trial_5_inlay,trial_18_pug,trial_29_sparrow,trial_31_bluesedan,further_inlay
660,660,closer,737a5b0fbd1f_24,trial_3_redantique,trial_10_beetle,trial_17_redsport,trial_6_hatchback,closer_redantique
661,661,further,737a5b0fbd1f_25,trial_18_pug,trial_29_sparrow,trial_31_bluesedan,trial_5_inlay,further_pug
662,662,further,737a5b0fbd1f_26,trial_4_straight,trial_24_white,trial_26_crow,trial_30_doberman,further_straight
663,663,closer,737a5b0fbd1f_27,trial_27_sling,trial_21_woven,trial_32_squat,trial_8_knob,closer_sling
664,664,further,737a5b0fbd1f_28,trial_1_bluesport,trial_12_bluejay,trial_22_leather,trial_7_basset,further_bluesport
665,665,further,737a5b0fbd1f_29,trial_26_crow,trial_24_white,trial_30_doberman,trial_4_straight,further_crow
666,666,closer,737a5b0fbd1f_30,trial_16_bloodhound,trial_25_goldenretriever,trial_28_chihuahua,trial_2_bullmastiff,closer_bloodhound
667,667,further,737a5b0fbd1f_31,trial_31_bluesedan,trial_18_pug,trial_29_sparrow,trial_5_inlay,further_bluesedan
668,668,closer,737a5b0fbd1f_32,trial_19_pigeon,trial_14_robin,trial_15_nightingale,trial_20_cuckoo,closer_pigeon
670,670,closer,b5377cf24d71_2,trial_21_woven,trial_22_leather,trial_27_sling,trial_8_knob,closer_woven
671,671,further,b5377cf24d71_3,trial_28_chihuahua,trial_12_bluejay,trial_32_squat,trial_9_brown,further_chihuahua
672,672,closer,b5377cf24d71_4,trial_14_robin,trial_15_nightingale,trial_19_pigeon,trial_29_sparrow,closer_robin
673,673,closer,b5377cf24d71_5,trial_22_leather,trial_21_woven,trial_27_sling,trial_8_knob,closer_leather
674,674,further,b5377cf24d71_6,trial_7_basset,trial_11_waiting,trial_26_crow,trial_3_redantique,further_basset
675,675,closer,b5377cf24d71_7,trial_27_sling,trial_21_woven,trial_22_leather,trial_8_knob,closer_sling
676,676,further,b5377cf24d71_8,trial_4_straight,trial_16_bloodhound,trial_20_cuckoo,trial_24_white,further_straight
677,677,closer,b5377cf24d71_9,trial_15_nightingale,trial_14_robin,trial_19_pigeon,trial_29_sparrow,closer_nightingale
678,678,further,b5377cf24d71_10,trial_11_waiting,trial_26_crow,trial_3_redantique,trial_7_basset,further_waiting
679,679,closer,b5377cf24d71_11,trial_19_pigeon,trial_14_robin,trial_15_nightingale,trial_29_sparrow,closer_pigeon
680,680,further,b5377cf24d71_12,trial_17_redsport,trial_13_tomtit,trial_2_bullmastiff,trial_5_inlay,further_redsport
681,681,closer,b5377cf24d71_13,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,trial_6_hatchback,closer_beetle
682,682,closer,b5377cf24d71_14,trial_1_bluesport,trial_10_beetle,trial_31_bluesedan,trial_6_hatchback,closer_bluesport
683,683,further,b5377cf24d71_15,trial_24_white,trial_16_bloodhound,trial_20_cuckoo,trial_4_straight,further_white
684,684,further,b5377cf24d71_17,trial_20_cuckoo,trial_16_bloodhound,trial_24_white,trial_4_straight,further_cuckoo
685,685,further,b5377cf24d71_18,trial_32_squat,trial_12_bluejay,trial_28_chihuahua,trial_9_brown,further_squat
686,686,further,b5377cf24d71_19,trial_12_bluejay,trial_28_chihuahua,trial_32_squat,trial_9_brown,further_bluejay
687,687,closer,b5377cf24d71_20,trial_23_weimaraner,trial_18_pug,trial_25_goldenretriever,trial_30_doberman,closer_weimaraner
688,688,further,b5377cf24d71_21,trial_16_bloodhound,trial_20_cuckoo,trial_24_white,trial_4_straight,further_bloodhound
689,689,closer,b5377cf24d71_22,trial_29_sparrow,trial_14_robin,trial_15_nightingale,trial_19_pigeon,closer_sparrow
690,690,further,b5377cf24d71_23,trial_13_tomtit,trial_17_redsport,trial_2_bullmastiff,trial_5_inlay,further_tomtit
691,691,closer,b5377cf24d71_25,trial_8_knob,trial_21_woven,trial_22_leather,trial_27_sling,closer_knob
692,692,further,b5377cf24d71_26,trial_9_brown,trial_12_bluejay,trial_28_chihuahua,trial_32_squat,further_brown
693,693,closer,b5377cf24d71_27,trial_30_doberman,trial_18_pug,trial_23_weimaraner,trial_25_goldenretriever,closer_doberman
694,694,further,b5377cf24d71_28,trial_2_bullmastiff,trial_13_tomtit,trial_17_redsport,trial_5_inlay,further_bullmastiff
695,695,closer,b5377cf24d71_29,trial_31_bluesedan,trial_10_beetle,trial_1_bluesport,trial_6_hatchback,closer_bluesedan
696,696,closer,b5377cf24d71_30,trial_6_hatchback,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,closer_hatchback
697,697,further,b5377cf24d71_31,trial_3_redantique,trial_11_waiting,trial_26_crow,trial_7_basset,further_redantique
698,698,further,b5377cf24d71_32,trial_5_inlay,trial_13_tomtit,trial_17_redsport,trial_2_bullmastiff,further_inlay
699,699,further,0934a9585321_2,trial_3_redantique,trial_14_robin,trial_28_chihuahua,trial_8_knob,further_redantique
700,700,closer,0934a9585321_3,trial_16_bloodhound,trial_23_weimaraner,trial_30_doberman,trial_7_basset,closer_bloodhound
701,701,further,0934a9585321_4,trial_6_hatchback,trial_15_nightingale,trial_2_bullmastiff,trial_4_straight,further_hatchback
702,702,further,0934a9585321_5,trial_13_tomtit,trial_11_waiting,trial_18_pug,trial_24_white,further_tomtit
703,703,further,0934a9585321_6,trial_14_robin,trial_28_chihuahua,trial_3_redantique,trial_8_knob,further_robin
704,704,further,0934a9585321_7,trial_25_goldenretriever,trial_19_pigeon,trial_27_sling,trial_9_brown,further_goldenretriever
