,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3,coarseGrainedSketchInfo
891,further,3010355ac1f0_20,trial_1_bluesport,trial_11_waiting,trial_14_robin,trial_28_chihuahua,further_bluesport
892,further,3010355ac1f0_23,trial_28_chihuahua,trial_11_waiting,trial_14_robin,trial_1_bluesport,further_chihuahua
893,further,3010355ac1f0_30,trial_11_waiting,trial_14_robin,trial_1_bluesport,trial_28_chihuahua,further_waiting
894,further,df33c782a5e3_1,trial_27_sling,trial_12_bluejay,trial_1_bluesport,trial_7_basset,further_sling
895,further,df33c782a5e3_2,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever,trial_6_hatchback,further_pigeon
896,further,df33c782a5e3_3,trial_25_goldenretriever,trial_19_pigeon,trial_22_leather,trial_6_hatchback,further_goldenretriever
897,further,df33c782a5e3_4,trial_22_leather,trial_19_pigeon,trial_25_goldenretriever,trial_6_hatchback,further_leather
898,further,df33c782a5e3_8,trial_6_hatchback,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever,further_hatchback
899,closer,df33c782a5e3_9,trial_18_pug,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,closer_pug
900,closer,df33c782a5e3_10,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
901,closer,df33c782a5e3_12,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_squat
902,further,df33c782a5e3_16,trial_7_basset,trial_12_bluejay,trial_1_bluesport,trial_27_sling,further_basset
903,closer,df33c782a5e3_18,trial_30_doberman,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,closer_doberman
904,closer,df33c782a5e3_19,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay,closer_straight
905,closer,df33c782a5e3_20,trial_11_waiting,trial_32_squat,trial_4_straight,trial_5_inlay,closer_waiting
906,further,df33c782a5e3_23,trial_1_bluesport,trial_12_bluejay,trial_27_sling,trial_7_basset,further_bluesport
907,further,df33c782a5e3_24,trial_12_bluejay,trial_1_bluesport,trial_27_sling,trial_7_basset,further_bluejay
908,closer,df33c782a5e3_31,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,trial_30_doberman,closer_bloodhound
909,closer,e8739fbe8802_7,trial_26_crow,trial_14_robin,trial_19_pigeon,trial_29_sparrow,closer_crow
910,further,e8739fbe8802_8,trial_16_bloodhound,trial_15_nightingale,trial_24_white,trial_27_sling,further_bloodhound
911,further,e8739fbe8802_9,trial_28_chihuahua,trial_13_tomtit,trial_17_redsport,trial_21_woven,further_chihuahua
912,further,e8739fbe8802_10,trial_21_woven,trial_13_tomtit,trial_17_redsport,trial_28_chihuahua,further_woven
913,further,e8739fbe8802_11,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,trial_8_knob,further_bluejay
914,further,e8739fbe8802_12,trial_24_white,trial_15_nightingale,trial_16_bloodhound,trial_27_sling,further_white
915,further,e8739fbe8802_14,trial_27_sling,trial_15_nightingale,trial_16_bloodhound,trial_24_white,further_sling
916,further,e8739fbe8802_16,trial_15_nightingale,trial_16_bloodhound,trial_24_white,trial_27_sling,further_nightingale
917,further,e8739fbe8802_17,trial_1_bluesport,trial_12_bluejay,trial_25_goldenretriever,trial_8_knob,further_bluesport
918,further,e8739fbe8802_19,trial_8_knob,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,further_knob
919,closer,e8739fbe8802_20,trial_19_pigeon,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_pigeon
920,closer,e8739fbe8802_22,trial_14_robin,trial_19_pigeon,trial_26_crow,trial_29_sparrow,closer_robin
921,further,e8739fbe8802_27,trial_17_redsport,trial_13_tomtit,trial_21_woven,trial_28_chihuahua,further_redsport
922,further,e8739fbe8802_28,trial_25_goldenretriever,trial_12_bluejay,trial_1_bluesport,trial_8_knob,further_goldenretriever
923,further,e8739fbe8802_31,trial_13_tomtit,trial_17_redsport,trial_21_woven,trial_28_chihuahua,further_tomtit
924,closer,bed95e9aa1fd_1,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,trial_6_hatchback,closer_beetle
925,further,bed95e9aa1fd_2,trial_9_brown,trial_14_robin,trial_16_bloodhound,trial_8_knob,further_brown
926,further,bed95e9aa1fd_6,trial_25_goldenretriever,trial_13_tomtit,trial_1_bluesport,trial_32_squat,further_goldenretriever
927,closer,bed95e9aa1fd_7,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,closer_hatchback
928,further,bed95e9aa1fd_8,trial_3_redantique,trial_19_pigeon,trial_21_woven,trial_2_bullmastiff,further_redantique
929,further,bed95e9aa1fd_10,trial_32_squat,trial_13_tomtit,trial_1_bluesport,trial_25_goldenretriever,further_squat
930,closer,bed95e9aa1fd_13,trial_4_straight,trial_22_leather,trial_27_sling,trial_5_inlay,closer_straight
931,further,bed95e9aa1fd_14,trial_8_knob,trial_14_robin,trial_16_bloodhound,trial_9_brown,further_knob
932,closer,bed95e9aa1fd_16,trial_17_redsport,trial_10_beetle,trial_31_bluesedan,trial_6_hatchback,closer_redsport
933,closer,bed95e9aa1fd_19,trial_5_inlay,trial_22_leather,trial_27_sling,trial_4_straight,closer_inlay
934,further,bed95e9aa1fd_20,trial_13_tomtit,trial_1_bluesport,trial_25_goldenretriever,trial_32_squat,further_tomtit
935,further,bed95e9aa1fd_22,trial_2_bullmastiff,trial_19_pigeon,trial_21_woven,trial_3_redantique,further_bullmastiff
936,further,bed95e9aa1fd_23,trial_16_bloodhound,trial_14_robin,trial_8_knob,trial_9_brown,further_bloodhound
937,closer,bed95e9aa1fd_24,trial_27_sling,trial_22_leather,trial_4_straight,trial_5_inlay,closer_sling
938,further,bed95e9aa1fd_26,trial_19_pigeon,trial_21_woven,trial_2_bullmastiff,trial_3_redantique,further_pigeon
939,further,bed95e9aa1fd_27,trial_14_robin,trial_16_bloodhound,trial_8_knob,trial_9_brown,further_robin
940,further,bed95e9aa1fd_29,trial_1_bluesport,trial_13_tomtit,trial_25_goldenretriever,trial_32_squat,further_bluesport
941,closer,bed95e9aa1fd_30,trial_22_leather,trial_27_sling,trial_4_straight,trial_5_inlay,closer_leather
942,further,bed95e9aa1fd_31,trial_21_woven,trial_19_pigeon,trial_2_bullmastiff,trial_3_redantique,further_woven
943,further,b0c7c7c60ed8_4,trial_7_basset,trial_14_robin,trial_32_squat,trial_9_brown,further_basset
944,closer,b0c7c7c60ed8_5,trial_17_redsport,trial_10_beetle,trial_31_bluesedan,trial_6_hatchback,closer_redsport
945,closer,b0c7c7c60ed8_7,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,trial_6_hatchback,closer_beetle
946,closer,b0c7c7c60ed8_9,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,closer_hatchback
947,closer,b0c7c7c60ed8_10,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,trial_26_crow,closer_bluejay
948,closer,b0c7c7c60ed8_11,trial_5_inlay,trial_11_waiting,trial_22_leather,trial_4_straight,closer_inlay
949,further,b0c7c7c60ed8_13,trial_32_squat,trial_14_robin,trial_7_basset,trial_9_brown,further_squat
950,further,b0c7c7c60ed8_17,trial_9_brown,trial_14_robin,trial_32_squat,trial_7_basset,further_brown
951,closer,b0c7c7c60ed8_18,trial_13_tomtit,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,closer_tomtit
952,closer,b0c7c7c60ed8_19,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_26_crow,closer_cuckoo
953,closer,b0c7c7c60ed8_21,trial_11_waiting,trial_22_leather,trial_4_straight,trial_5_inlay,closer_waiting
954,closer,b0c7c7c60ed8_25,trial_31_bluesedan,trial_10_beetle,trial_17_redsport,trial_6_hatchback,closer_bluesedan
955,closer,b0c7c7c60ed8_26,trial_22_leather,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_leather
956,further,b0c7c7c60ed8_28,trial_14_robin,trial_32_squat,trial_7_basset,trial_9_brown,further_robin
957,closer,b0c7c7c60ed8_29,trial_4_straight,trial_11_waiting,trial_22_leather,trial_5_inlay,closer_straight
958,closer,b0c7c7c60ed8_32,trial_26_crow,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,closer_crow
959,further,e32076ea5aa1_1,trial_17_redsport,trial_22_leather,trial_29_sparrow,trial_2_bullmastiff,further_redsport
960,closer,e32076ea5aa1_2,trial_1_bluesport,trial_24_white,trial_3_redantique,trial_9_brown,closer_bluesport
961,closer,e32076ea5aa1_3,trial_14_robin,trial_13_tomtit,trial_15_nightingale,trial_19_pigeon,closer_robin
962,further,e32076ea5aa1_4,trial_29_sparrow,trial_17_redsport,trial_22_leather,trial_2_bullmastiff,further_sparrow
963,closer,e32076ea5aa1_5,trial_15_nightingale,trial_13_tomtit,trial_14_robin,trial_19_pigeon,closer_nightingale
964,further,e32076ea5aa1_6,trial_32_squat,trial_18_pug,trial_20_cuckoo,trial_6_hatchback,further_squat
965,further,e32076ea5aa1_7,trial_18_pug,trial_20_cuckoo,trial_32_squat,trial_6_hatchback,further_pug
966,further,e32076ea5aa1_8,trial_2_bullmastiff,trial_17_redsport,trial_22_leather,trial_29_sparrow,further_bullmastiff
967,closer,e32076ea5aa1_11,trial_3_redantique,trial_1_bluesport,trial_24_white,trial_9_brown,closer_redantique
968,closer,e32076ea5aa1_12,trial_19_pigeon,trial_13_tomtit,trial_14_robin,trial_15_nightingale,closer_pigeon
969,closer,e32076ea5aa1_16,trial_24_white,trial_1_bluesport,trial_3_redantique,trial_9_brown,closer_white
970,further,e32076ea5aa1_17,trial_20_cuckoo,trial_18_pug,trial_32_squat,trial_6_hatchback,further_cuckoo
971,closer,e32076ea5aa1_25,trial_9_brown,trial_1_bluesport,trial_24_white,trial_3_redantique,closer_brown
972,further,e32076ea5aa1_27,trial_22_leather,trial_17_redsport,trial_29_sparrow,trial_2_bullmastiff,further_leather
973,closer,e32076ea5aa1_29,trial_13_tomtit,trial_14_robin,trial_15_nightingale,trial_19_pigeon,closer_tomtit
974,further,e32076ea5aa1_31,trial_6_hatchback,trial_18_pug,trial_20_cuckoo,trial_32_squat,further_hatchback
975,closer,129c7cc55176_1,trial_13_tomtit,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,closer_tomtit
976,further,129c7cc55176_3,trial_15_nightingale,trial_10_beetle,trial_25_goldenretriever,trial_27_sling,further_nightingale
977,closer,129c7cc55176_5,trial_26_crow,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,closer_crow
978,closer,129c7cc55176_8,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_26_crow,closer_cuckoo
979,further,129c7cc55176_18,trial_27_sling,trial_10_beetle,trial_15_nightingale,trial_25_goldenretriever,further_sling
980,further,129c7cc55176_20,trial_10_beetle,trial_15_nightingale,trial_25_goldenretriever,trial_27_sling,further_beetle
981,closer,129c7cc55176_23,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,trial_26_crow,closer_bluejay
982,further,129c7cc55176_27,trial_25_goldenretriever,trial_10_beetle,trial_15_nightingale,trial_27_sling,further_goldenretriever
983,further,f628a189f385_3,trial_30_doberman,trial_17_redsport,trial_19_pigeon,trial_22_leather,further_doberman
984,closer,f628a189f385_5,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
985,further,f628a189f385_8,trial_17_redsport,trial_19_pigeon,trial_22_leather,trial_30_doberman,further_redsport
986,closer,f628a189f385_12,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_29_sparrow,closer_crow
987,closer,f628a189f385_14,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_squat
988,further,f628a189f385_15,trial_22_leather,trial_17_redsport,trial_19_pigeon,trial_30_doberman,further_leather
989,closer,f628a189f385_16,trial_14_robin,trial_12_bluejay,trial_26_crow,trial_29_sparrow,closer_robin
990,closer,f628a189f385_18,trial_11_waiting,trial_32_squat,trial_4_straight,trial_5_inlay,closer_waiting
991,closer,f628a189f385_23,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_28_chihuahua,closer_goldenretriever
992,further,f628a189f385_27,trial_19_pigeon,trial_17_redsport,trial_22_leather,trial_30_doberman,further_pigeon
993,closer,f628a189f385_30,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay,closer_straight
994,closer,5b44d0a625aa_5,trial_19_pigeon,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_pigeon
995,closer,5b44d0a625aa_26,trial_29_sparrow,trial_14_robin,trial_19_pigeon,trial_26_crow,closer_sparrow
996,closer,5b44d0a625aa_29,trial_24_white,trial_10_beetle,trial_1_bluesport,trial_3_redantique,closer_white
997,closer,2e37d06f04e6_18,trial_12_bluejay,trial_13_tomtit,trial_19_pigeon,trial_26_crow,closer_bluejay
998,closer,2e37d06f04e6_19,trial_13_tomtit,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_tomtit
999,closer,2e37d06f04e6_30,trial_26_crow,trial_12_bluejay,trial_13_tomtit,trial_19_pigeon,closer_crow
1000,further,19e73abf8a17_1,trial_4_straight,trial_26_crow,trial_2_bullmastiff,trial_6_hatchback,further_straight
1001,further,19e73abf8a17_3,trial_2_bullmastiff,trial_26_crow,trial_4_straight,trial_6_hatchback,further_bullmastiff
1002,further,19e73abf8a17_6,trial_6_hatchback,trial_26_crow,trial_2_bullmastiff,trial_4_straight,further_hatchback
1003,closer,19e73abf8a17_13,trial_25_goldenretriever,trial_18_pug,trial_28_chihuahua,trial_30_doberman,closer_goldenretriever
1004,closer,19e73abf8a17_17,trial_28_chihuahua,trial_18_pug,trial_25_goldenretriever,trial_30_doberman,closer_chihuahua
1005,further,19e73abf8a17_24,trial_26_crow,trial_2_bullmastiff,trial_4_straight,trial_6_hatchback,further_crow
1006,closer,19e73abf8a17_29,trial_18_pug,trial_25_goldenretriever,trial_28_chihuahua,trial_30_doberman,closer_pug
1007,closer,e02645c5c647_5,trial_20_cuckoo,trial_12_bluejay,trial_15_nightingale,trial_26_crow,closer_cuckoo
1008,closer,e02645c5c647_7,trial_12_bluejay,trial_15_nightingale,trial_20_cuckoo,trial_26_crow,closer_bluejay
1009,further,e02645c5c647_8,trial_11_waiting,trial_25_goldenretriever,trial_29_sparrow,trial_6_hatchback,further_waiting
1010,further,e02645c5c647_12,trial_25_goldenretriever,trial_11_waiting,trial_29_sparrow,trial_6_hatchback,further_goldenretriever
1011,further,e02645c5c647_21,trial_6_hatchback,trial_11_waiting,trial_25_goldenretriever,trial_29_sparrow,further_hatchback
1012,further,e02645c5c647_22,trial_29_sparrow,trial_11_waiting,trial_25_goldenretriever,trial_6_hatchback,further_sparrow
1013,closer,e02645c5c647_23,trial_26_crow,trial_12_bluejay,trial_15_nightingale,trial_20_cuckoo,closer_crow
1014,closer,e02645c5c647_27,trial_15_nightingale,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,closer_nightingale
1015,further,08711b390cfc_1,trial_17_redsport,trial_19_pigeon,trial_25_goldenretriever,trial_5_inlay,further_redsport
1016,closer,08711b390cfc_4,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_29_sparrow,closer_cuckoo
1017,further,08711b390cfc_5,trial_5_inlay,trial_17_redsport,trial_19_pigeon,trial_25_goldenretriever,further_inlay
1018,further,08711b390cfc_6,trial_19_pigeon,trial_17_redsport,trial_25_goldenretriever,trial_5_inlay,further_pigeon
1019,closer,08711b390cfc_7,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,trial_29_sparrow,closer_bluejay
1020,further,08711b390cfc_8,trial_21_woven,trial_14_robin,trial_23_weimaraner,trial_3_redantique,further_woven
1021,closer,08711b390cfc_10,trial_27_sling,trial_22_leather,trial_4_straight,trial_8_knob,closer_sling
1022,closer,08711b390cfc_12,trial_13_tomtit,trial_12_bluejay,trial_20_cuckoo,trial_29_sparrow,closer_tomtit
1023,closer,08711b390cfc_13,trial_29_sparrow,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,closer_sparrow
1024,further,08711b390cfc_14,trial_14_robin,trial_21_woven,trial_23_weimaraner,trial_3_redantique,further_robin
1025,further,08711b390cfc_15,trial_23_weimaraner,trial_14_robin,trial_21_woven,trial_3_redantique,further_weimaraner
1026,closer,08711b390cfc_16,trial_31_bluesedan,trial_10_beetle,trial_1_bluesport,trial_6_hatchback,closer_bluesedan
1027,closer,08711b390cfc_17,trial_4_straight,trial_22_leather,trial_27_sling,trial_8_knob,closer_straight
1028,further,08711b390cfc_18,trial_26_crow,trial_11_waiting,trial_18_pug,trial_24_white,further_crow
1029,closer,08711b390cfc_19,trial_22_leather,trial_27_sling,trial_4_straight,trial_8_knob,closer_leather
1030,further,08711b390cfc_22,trial_3_redantique,trial_14_robin,trial_21_woven,trial_23_weimaraner,further_redantique
1031,closer,08711b390cfc_23,trial_1_bluesport,trial_10_beetle,trial_31_bluesedan,trial_6_hatchback,closer_bluesport
1032,further,08711b390cfc_24,trial_25_goldenretriever,trial_17_redsport,trial_19_pigeon,trial_5_inlay,further_goldenretriever
1033,closer,08711b390cfc_25,trial_6_hatchback,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,closer_hatchback
1034,further,08711b390cfc_27,trial_18_pug,trial_11_waiting,trial_24_white,trial_26_crow,further_pug
1035,further,08711b390cfc_28,trial_11_waiting,trial_18_pug,trial_24_white,trial_26_crow,further_waiting
1036,closer,08711b390cfc_29,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,trial_6_hatchback,closer_beetle
1037,closer,08711b390cfc_31,trial_8_knob,trial_22_leather,trial_27_sling,trial_4_straight,closer_knob
1038,further,08711b390cfc_32,trial_24_white,trial_11_waiting,trial_18_pug,trial_26_crow,further_white
1039,further,8460ce918f16_2,trial_30_doberman,trial_13_tomtit,trial_24_white,trial_32_squat,further_doberman
1040,closer,8460ce918f16_3,trial_27_sling,trial_11_waiting,trial_5_inlay,trial_8_knob,closer_sling
1041,closer,8460ce918f16_10,trial_5_inlay,trial_11_waiting,trial_27_sling,trial_8_knob,closer_inlay
1042,further,8460ce918f16_12,trial_13_tomtit,trial_24_white,trial_30_doberman,trial_32_squat,further_tomtit
1043,further,8460ce918f16_13,trial_6_hatchback,trial_12_bluejay,trial_18_pug,trial_4_straight,further_hatchback
1044,closer,8460ce918f16_14,trial_8_knob,trial_11_waiting,trial_27_sling,trial_5_inlay,closer_knob
1045,further,8460ce918f16_16,trial_12_bluejay,trial_18_pug,trial_4_straight,trial_6_hatchback,further_bluejay
1046,further,8460ce918f16_17,trial_4_straight,trial_12_bluejay,trial_18_pug,trial_6_hatchback,further_straight
1047,further,8460ce918f16_23,trial_32_squat,trial_13_tomtit,trial_24_white,trial_30_doberman,further_squat
1048,further,8460ce918f16_24,trial_18_pug,trial_12_bluejay,trial_4_straight,trial_6_hatchback,further_pug
1049,further,8460ce918f16_25,trial_24_white,trial_13_tomtit,trial_30_doberman,trial_32_squat,further_white
1050,closer,8460ce918f16_28,trial_11_waiting,trial_27_sling,trial_5_inlay,trial_8_knob,closer_waiting
1051,further,e0b3bd997edf_1,trial_17_redsport,trial_15_nightingale,trial_22_leather,trial_30_doberman,further_redsport
1052,further,e0b3bd997edf_5,trial_9_brown,trial_19_pigeon,trial_21_woven,trial_25_goldenretriever,further_brown
1053,further,e0b3bd997edf_10,trial_30_doberman,trial_15_nightingale,trial_17_redsport,trial_22_leather,further_doberman
1054,closer,e0b3bd997edf_11,trial_18_pug,trial_16_bloodhound,trial_23_weimaraner,trial_2_bullmastiff,closer_pug
1055,further,e0b3bd997edf_13,trial_15_nightingale,trial_17_redsport,trial_22_leather,trial_30_doberman,further_nightingale
1056,closer,e0b3bd997edf_15,trial_2_bullmastiff,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,closer_bullmastiff
1057,further,e0b3bd997edf_20,trial_19_pigeon,trial_21_woven,trial_25_goldenretriever,trial_9_brown,further_pigeon
1058,further,e0b3bd997edf_21,trial_21_woven,trial_19_pigeon,trial_25_goldenretriever,trial_9_brown,further_woven
1059,closer,e0b3bd997edf_22,trial_23_weimaraner,trial_16_bloodhound,trial_18_pug,trial_2_bullmastiff,closer_weimaraner
1060,further,e0b3bd997edf_25,trial_22_leather,trial_15_nightingale,trial_17_redsport,trial_30_doberman,further_leather
1061,further,e0b3bd997edf_30,trial_25_goldenretriever,trial_19_pigeon,trial_21_woven,trial_9_brown,further_goldenretriever
1062,closer,e0b3bd997edf_31,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,trial_2_bullmastiff,closer_bloodhound
1063,closer,3e83a80f8e94_1,trial_27_sling,trial_21_woven,trial_5_inlay,trial_8_knob,closer_sling
1064,further,3e83a80f8e94_5,trial_25_goldenretriever,trial_26_crow,trial_32_squat,trial_6_hatchback,further_goldenretriever
1065,closer,3e83a80f8e94_7,trial_24_white,trial_17_redsport,trial_31_bluesedan,trial_3_redantique,closer_white
1066,closer,3e83a80f8e94_10,trial_17_redsport,trial_24_white,trial_31_bluesedan,trial_3_redantique,closer_redsport
1067,further,3e83a80f8e94_13,trial_26_crow,trial_25_goldenretriever,trial_32_squat,trial_6_hatchback,further_crow
1068,closer,3e83a80f8e94_18,trial_3_redantique,trial_17_redsport,trial_24_white,trial_31_bluesedan,closer_redantique
1069,further,3e83a80f8e94_21,trial_32_squat,trial_25_goldenretriever,trial_26_crow,trial_6_hatchback,further_squat
1070,closer,3e83a80f8e94_23,trial_5_inlay,trial_21_woven,trial_27_sling,trial_8_knob,closer_inlay
1071,further,3e83a80f8e94_26,trial_6_hatchback,trial_25_goldenretriever,trial_26_crow,trial_32_squat,further_hatchback
1072,closer,3e83a80f8e94_28,trial_8_knob,trial_21_woven,trial_27_sling,trial_5_inlay,closer_knob
1073,closer,3e83a80f8e94_31,trial_21_woven,trial_27_sling,trial_5_inlay,trial_8_knob,closer_woven
1074,further,17405ca56a3b_4,trial_27_sling,trial_15_nightingale,trial_16_bloodhound,trial_24_white,further_sling
1075,further,17405ca56a3b_10,trial_24_white,trial_15_nightingale,trial_16_bloodhound,trial_27_sling,further_white
1076,further,17405ca56a3b_11,trial_14_robin,trial_1_bluesport,trial_21_woven,trial_28_chihuahua,further_robin
1077,closer,17405ca56a3b_19,trial_4_straight,trial_11_waiting,trial_22_leather,trial_8_knob,closer_straight
1078,further,17405ca56a3b_22,trial_28_chihuahua,trial_14_robin,trial_1_bluesport,trial_21_woven,further_chihuahua
1079,closer,17405ca56a3b_23,trial_11_waiting,trial_22_leather,trial_4_straight,trial_8_knob,closer_waiting
1080,further,17405ca56a3b_25,trial_21_woven,trial_14_robin,trial_1_bluesport,trial_28_chihuahua,further_woven
1081,closer,17405ca56a3b_27,trial_8_knob,trial_11_waiting,trial_22_leather,trial_4_straight,closer_knob
1082,closer,17405ca56a3b_28,trial_22_leather,trial_11_waiting,trial_4_straight,trial_8_knob,closer_leather
1083,further,17405ca56a3b_29,trial_16_bloodhound,trial_15_nightingale,trial_24_white,trial_27_sling,further_bloodhound
1084,further,17405ca56a3b_31,trial_1_bluesport,trial_14_robin,trial_21_woven,trial_28_chihuahua,further_bluesport
1085,further,17405ca56a3b_32,trial_15_nightingale,trial_16_bloodhound,trial_24_white,trial_27_sling,further_nightingale
